Date,Sd Cd,Sd Nm,Sgg Cd,Sgg Nm,Title,Category1,Value,Unit
2020-07-01,44,충청남도,44250,계룡시,고령인구비율,전체인구,42772,명
2020-07-01,44,충청남도,44270,당진시,고령인구비율,65세이상인구,30819,명
2020-07-01,44,충청남도,44270,당진시,고령인구비율,고령인구비율,18.5592898823898,%
2020-07-01,44,충청남도,44270,당진시,고령인구비율,전체인구,166057,명
2020-07-01,44,충청남도,44710,금산군,고령인구비율,65세이상인구,15935,명
2020-07-01,44,충청남도,44710,금산군,고령인구비율,고령인구비율,30.8244351593934,%
2020-07-01,44,충청남도,44710,금산군,고령인구비율,전체인구,51696,명
2020-07-01,44,충청남도,44760,부여군,고령인구비율,65세이상인구,22467,명
2020-07-01,44,충청남도,44760,부여군,고령인구비율,고령인구비율,34.1215600510297,%
2020-07-01,44,충청남도,44760,부여군,고령인구비율,전체인구,65844,명
2020-07-01,44,충청남도,44770,서천군,고령인구비율,65세이상인구,18824,명
2020-07-01,44,충청남도,44770,서천군,고령인구비율,고령인구비율,36.0454206001187,%
2020-07-01,44,충청남도,44770,서천군,고령인구비율,전체인구,52223,명
2020-07-01,44,충청남도,44790,청양군,고령인구비율,65세이상인구,10972,명
2020-07-01,44,충청남도,44790,청양군,고령인구비율,고령인구비율,35.4507269789984,%
2020-07-01,44,충청남도,44790,청양군,고령인구비율,전체인구,30950,명
2020-07-01,44,충청남도,44800,홍성군,고령인구비율,65세이상인구,23616,명
2020-07-01,44,충청남도,44800,홍성군,고령인구비율,고령인구비율,23.6112777444511,%
2020-07-01,44,충청남도,44800,홍성군,고령인구비율,전체인구,100020,명
2020-07-01,44,충청남도,44810,예산군,고령인구비율,65세이상인구,24333,명
2020-07-01,44,충청남도,44810,예산군,고령인구비율,고령인구비율,30.954470862115,%
2020-07-01,44,충청남도,44810,예산군,고령인구비율,전체인구,78609,명
2020-07-01,44,충청남도,44825,태안군,고령인구비율,65세이상인구,19084,명
2020-07-01,44,충청남도,44825,태안군,고령인구비율,고령인구비율,30.6417687577271,%
2020-07-01,44,충청남도,44825,태안군,고령인구비율,전체인구,62281,명
2020-07-01,45,전라북도,45000,전체,고령인구비율,65세이상인구,380425,명
2020-07-01,45,전라북도,45000,전체,고령인구비율,고령인구비율,21.0406936999321,%
2020-07-01,45,전라북도,45000,전체,고령인구비율,전체인구,1808044,명
2020-07-01,45,전라북도,45110,전주시,고령인구비율,65세이상인구,96398,명
2020-07-01,45,전라북도,45110,전주시,고령인구비율,고령인구비율,14.6996572042014,%
2020-07-01,45,전라북도,45110,전주시,고령인구비율,전체인구,655784,명
2020-07-01,45,전라북도,45130,군산시,고령인구비율,65세이상인구,49741,명
2020-07-01,45,전라북도,45130,군산시,고령인구비율,고령인구비율,18.5432611475416,%
2020-07-01,45,전라북도,45130,군산시,고령인구비율,전체인구,268243,명
2020-07-01,45,전라북도,45140,익산시,고령인구비율,65세이상인구,55155,명
2020-07-01,45,전라북도,45140,익산시,고령인구비율,고령인구비율,19.4308321560808,%
2020-07-01,45,전라북도,45140,익산시,고령인구비율,전체인구,283853,명
2020-07-01,45,전라북도,45180,정읍시,고령인구비율,65세이상인구,30041,명
2020-07-01,45,전라북도,45180,정읍시,고령인구비율,고령인구비율,27.4710804261351,%
2020-07-01,45,전라북도,45180,정읍시,고령인구비율,전체인구,109355,명
2020-07-01,45,전라북도,45190,남원시,고령인구비율,65세이상인구,22446,명
2020-07-01,45,전라북도,45190,남원시,고령인구비율,고령인구비율,27.7015352717579,%
2020-07-01,45,전라북도,45190,남원시,고령인구비율,전체인구,81028,명
2020-07-01,45,전라북도,45210,김제시,고령인구비율,65세이상인구,26126,명
2020-07-01,45,전라북도,45210,김제시,고령인구비율,고령인구비율,31.4101253952415,%
2020-07-01,45,전라북도,45210,김제시,고령인구비율,전체인구,83177,명
2020-07-01,45,전라북도,45710,완주군,고령인구비율,65세이상인구,21041,명
2020-07-01,45,전라북도,45710,완주군,고령인구비율,고령인구비율,22.9134904386462,%
2020-07-01,45,전라북도,45710,완주군,고령인구비율,전체인구,91828,명
2020-07-01,45,전라북도,45720,진안군,고령인구비율,65세이상인구,8790,명
2020-07-01,45,전라북도,45720,진안군,고령인구비율,고령인구비율,34.501707422381,%
2020-07-01,45,전라북도,45720,진안군,고령인구비율,전체인구,25477,명
2020-07-01,45,전라북도,45730,무주군,고령인구비율,65세이상인구,7991,명
2020-07-01,45,전라북도,45730,무주군,고령인구비율,고령인구비율,33.2764220871158,%
2020-07-01,45,전라북도,45730,무주군,고령인구비율,전체인구,24014,명
2020-07-01,45,전라북도,45740,장수군,고령인구비율,65세이상인구,7485,명
2020-07-01,45,전라북도,45740,장수군,고령인구비율,고령인구비율,33.7086241837424,%
2020-07-01,45,전라북도,45740,장수군,고령인구비율,전체인구,22205,명
2020-07-01,45,전라북도,45750,임실군,고령인구비율,65세이상인구,9929,명
2020-07-01,45,전라북도,45750,임실군,고령인구비율,고령인구비율,35.8370028152747,%
2020-07-01,45,전라북도,45750,임실군,고령인구비율,전체인구,27706,명
2020-07-01,45,전라북도,45770,순창군,고령인구비율,65세이상인구,9417,명
2020-07-01,45,전라북도,45770,순창군,고령인구비율,고령인구비율,33.6129354654483,%
2020-07-01,45,전라북도,45770,순창군,고령인구비율,전체인구,28016,명
2020-07-01,45,전라북도,45790,고창군,고령인구비율,65세이상인구,18622,명
2020-07-01,45,전라북도,45790,고창군,고령인구비율,고령인구비율,33.9749320391892,%
2020-07-01,45,전라북도,45790,고창군,고령인구비율,전체인구,54811,명
2020-07-01,45,전라북도,45800,부안군,고령인구비율,65세이상인구,17243,명
2020-07-01,45,전라북도,45800,부안군,고령인구비율,고령인구비율,32.8144327934992,%
2020-07-01,45,전라북도,45800,부안군,고령인구비율,전체인구,52547,명
2020-07-01,46,전라남도,46000,전체,고령인구비율,65세이상인구,430895,명
2020-07-01,46,전라남도,46000,전체,고령인구비율,고령인구비율,23.2496591287401,%
2020-07-01,46,전라남도,46000,전체,고령인구비율,전체인구,1853339,명
2020-07-01,46,전라남도,46110,목포시,고령인구비율,65세이상인구,37236,명
2020-07-01,46,전라남도,46110,목포시,고령인구비율,고령인구비율,16.3174085662451,%
2020-07-01,46,전라남도,46110,목포시,고령인구비율,전체인구,228198,명
2020-07-01,46,전라남도,46130,여수시,고령인구비율,65세이상인구,53605,명
2020-07-01,46,전라남도,46130,여수시,고령인구비율,고령인구비율,19.0816054106968,%
2020-07-01,46,전라남도,46130,여수시,고령인구비율,전체인구,280925,명
2020-07-01,46,전라남도,46150,순천시,고령인구비율,65세이상인구,43635,명
2020-07-01,46,전라남도,46150,순천시,고령인구비율,고령인구비율,15.508270366711,%
2020-07-01,46,전라남도,46150,순천시,고령인구비율,전체인구,281366,명
2020-07-01,46,전라남도,46170,나주시,고령인구비율,65세이상인구,25714,명
2020-07-01,46,전라남도,46170,나주시,고령인구비율,고령인구비율,22.4833652475758,%
2020-07-01,46,전라남도,46170,나주시,고령인구비율,전체인구,114369,명
2020-07-01,46,전라남도,46230,광양시,고령인구비율,65세이상인구,19727,명
2020-07-01,46,전라남도,46230,광양시,고령인구비율,고령인구비율,13.0072134087642,%
2020-07-01,46,전라남도,46230,광양시,고령인구비율,전체인구,151662,명
2020-07-01,46,전라남도,46710,담양군,고령인구비율,65세이상인구,14240,명
2020-07-01,46,전라남도,46710,담양군,고령인구비율,고령인구비율,30.9296264118158,%
2020-07-01,46,전라남도,46710,담양군,고령인구비율,전체인구,46040,명
2020-07-01,46,전라남도,46720,곡성군,고령인구비율,65세이상인구,10138,명
2020-07-01,46,전라남도,46720,곡성군,고령인구비율,고령인구비율,35.8816450768033,%
2020-07-01,46,전라남도,46720,곡성군,고령인구비율,전체인구,28254,명
2020-07-01,46,전라남도,46730,구례군,고령인구비율,65세이상인구,8811,명
2020-07-01,46,전라남도,46730,구례군,고령인구비율,고령인구비율,34.1962275867422,%
2020-07-01,46,전라남도,46730,구례군,고령인구비율,전체인구,25766,명
2020-07-01,46,전라남도,46770,고흥군,고령인구비율,65세이상인구,26156,명
2020-07-01,46,전라남도,46770,고흥군,고령인구비율,고령인구비율,40.6951597093647,%
2020-07-01,46,전라남도,46770,고흥군,고령인구비율,전체인구,64273,명
2020-07-01,46,전라남도,46780,보성군,고령인구비율,65세이상인구,15572,명
2020-07-01,46,전라남도,46780,보성군,고령인구비율,고령인구비율,38.1423602606182,%
2020-07-01,46,전라남도,46780,보성군,고령인구비율,전체인구,40826,명
2020-07-01,46,전라남도,46790,화순군,고령인구비율,65세이상인구,16618,명
2020-07-01,46,전라남도,46790,화순군,고령인구비율,고령인구비율,26.5200600044684,%
2020-07-01,46,전라남도,46790,화순군,고령인구비율,전체인구,62662,명
2020-07-01,46,전라남도,46800,장흥군,고령인구비율,65세이상인구,12841,명
2020-07-01,46,전라남도,46800,장흥군,고령인구비율,고령인구비율,33.7938838886257,%
2020-07-01,46,전라남도,46800,장흥군,고령인구비율,전체인구,37998,명
2020-07-01,46,전라남도,46810,강진군,고령인구비율,65세이상인구,11995,명
2020-07-01,46,전라남도,46810,강진군,고령인구비율,고령인구비율,34.4110390728097,%
2020-07-01,46,전라남도,46810,강진군,고령인구비율,전체인구,34858,명
2020-07-01,46,전라남도,46820,해남군,고령인구비율,65세이상인구,22157,명
2020-07-01,46,전라남도,46820,해남군,고령인구비율,고령인구비율,31.9269730111385,%
2020-07-01,46,전라남도,46820,해남군,고령인구비율,전체인구,69399,명
2020-07-01,46,전라남도,46830,영암군,고령인구비율,65세이상인구,14282,명
2020-07-01,46,전라남도,46830,영암군,고령인구비율,고령인구비율,26.3393762794386,%
2020-07-01,46,전라남도,46830,영암군,고령인구비율,전체인구,54223,명
2020-07-01,46,전라남도,46840,무안군,고령인구비율,65세이상인구,17223,명
2020-07-01,46,전라남도,46840,무안군,고령인구비율,고령인구비율,21.1268123942003,%
2020-07-01,46,전라남도,46840,무안군,고령인구비율,전체인구,81522,명
2020-07-01,46,전라남도,46860,함평군,고령인구비율,65세이상인구,11672,명
2020-07-01,46,전라남도,46860,함평군,고령인구비율,고령인구비율,36.1283932274739,%
2020-07-01,46,전라남도,46860,함평군,고령인구비율,전체인구,32307,명
2020-07-01,46,전라남도,46870,영광군,고령인구비율,65세이상인구,15390,명
2020-07-01,46,전라남도,46870,영광군,고령인구비율,고령인구비율,28.7986526946108,%
2020-07-01,46,전라남도,46870,영광군,고령인구비율,전체인구,53440,명
2020-07-01,46,전라남도,46880,장성군,고령인구비율,65세이상인구,13305,명
2020-07-01,46,전라남도,46880,장성군,고령인구비율,고령인구비율,29.4841111554315,%
2020-07-01,46,전라남도,46880,장성군,고령인구비율,전체인구,45126,명
2020-07-01,46,전라남도,46890,완도군,고령인구비율,65세이상인구,16116,명
2020-07-01,46,전라남도,46890,완도군,고령인구비율,고령인구비율,32.0971917944633,%
2020-07-01,46,전라남도,46890,완도군,고령인구비율,전체인구,50210,명
2020-07-01,46,전라남도,46900,진도군,고령인구비율,65세이상인구,10217,명
2020-07-01,46,전라남도,46900,진도군,고령인구비율,고령인구비율,33.5809367296631,%
2020-07-01,46,전라남도,46900,진도군,고령인구비율,전체인구,30425,명
2020-07-01,46,전라남도,46910,신안군,고령인구비율,65세이상인구,14245,명
2020-07-01,46,전라남도,46910,신안군,고령인구비율,고령인구비율,36.0724233983287,%
2020-07-01,46,전라남도,46910,신안군,고령인구비율,전체인구,39490,명
2020-07-01,47,경상북도,47000,전체,고령인구비율,65세이상인구,564665,명
2020-07-01,47,경상북도,47000,전체,고령인구비율,고령인구비율,21.3564593961954,%
2020-07-01,47,경상북도,47000,전체,고령인구비율,전체인구,2644001,명
2020-07-01,47,경상북도,47110,포항시,고령인구비율,65세이상인구,85775,명
2020-07-01,47,경상북도,47110,포항시,고령인구비율,고령인구비율,17.0110862106578,%
2020-07-01,47,경상북도,47110,포항시,고령인구비율,전체인구,504230,명
2020-07-01,47,경상북도,47130,경주시,고령인구비율,65세이상인구,56269,명
2020-07-01,47,경상북도,47130,경주시,고령인구비율,고령인구비율,22.1816189282307,%
2020-07-01,47,경상북도,47130,경주시,고령인구비율,전체인구,253674,명
2020-07-01,47,경상북도,47150,김천시,고령인구비율,65세이상인구,32060,명
2020-07-01,47,경상북도,47150,김천시,고령인구비율,고령인구비율,22.7978979854509,%
2020-07-01,47,경상북도,47150,김천시,고령인구비율,전체인구,140627,명
2020-07-01,47,경상북도,47170,안동시,고령인구비율,65세이상인구,38832,명
2020-07-01,47,경상북도,47170,안동시,고령인구비율,고령인구비율,24.4587912953107,%
2020-07-01,47,경상북도,47170,안동시,고령인구비율,전체인구,158765,명
2020-07-01,47,경상북도,47190,구미시,고령인구비율,65세이상인구,39026,명
2020-07-01,47,경상북도,47190,구미시,고령인구비율,고령인구비율,9.35655409520065,%
2020-07-01,47,경상북도,47190,구미시,고령인구비율,전체인구,417098,명
2020-07-01,47,경상북도,47210,영주시,고령인구비율,65세이상인구,27861,명
2020-07-01,47,경상북도,47210,영주시,고령인구비율,고령인구비율,26.8250178120968,%
2020-07-01,47,경상북도,47210,영주시,고령인구비율,전체인구,103862,명
2020-07-01,47,경상북도,47230,영천시,고령인구비율,65세이상인구,28345,명
2020-07-01,47,경상북도,47230,영천시,고령인구비율,고령인구비율,27.9219819731074,%
2020-07-01,47,경상북도,47230,영천시,고령인구비율,전체인구,101515,명
2020-07-01,47,경상북도,47250,상주시,고령인구비율,65세이상인구,30249,명
2020-07-01,47,경상북도,47250,상주시,고령인구비율,고령인구비율,30.8543625940962,%
2020-07-01,47,경상북도,47250,상주시,고령인구비율,전체인구,98038,명
2020-07-01,47,경상북도,47280,문경시,고령인구비율,65세이상인구,21291,명
2020-07-01,47,경상북도,47280,문경시,고령인구비율,고령인구비율,29.8122295811922,%
2020-07-01,47,경상북도,47280,문경시,고령인구비율,전체인구,71417,명
2020-07-01,47,경상북도,47290,경산시,고령인구비율,65세이상인구,43572,명
2020-07-01,47,경상북도,47290,경산시,고령인구비율,고령인구비율,16.5965178241543,%
2020-07-01,47,경상북도,47290,경산시,고령인구비율,전체인구,262537,명
2020-07-01,47,경상북도,47720,군위군,고령인구비율,65세이상인구,9363,명
2020-07-01,47,경상북도,47720,군위군,고령인구비율,고령인구비율,39.9496522592482,%
2020-07-01,47,경상북도,47720,군위군,고령인구비율,전체인구,23437,명
2020-07-01,47,경상북도,47730,의성군,고령인구비율,65세이상인구,21337,명
2020-07-01,47,경상북도,47730,의성군,고령인구비율,고령인구비율,40.9924881366352,%
2020-07-01,47,경상북도,47730,의성군,고령인구비율,전체인구,52051,명
2020-07-01,47,경상북도,47750,청송군,고령인구비율,65세이상인구,9267,명
2020-07-01,47,경상북도,47750,청송군,고령인구비율,고령인구비율,36.8308095862645,%
2020-07-01,47,경상북도,47750,청송군,고령인구비율,전체인구,25161,명
2020-07-01,47,경상북도,47760,영양군,고령인구비율,65세이상인구,6237,명
2020-07-01,47,경상북도,47760,영양군,고령인구비율,고령인구비율,37.262516429681,%
2020-07-01,47,경상북도,47760,영양군,고령인구비율,전체인구,16738,명
2020-07-01,47,경상북도,47770,영덕군,고령인구비율,65세이상인구,13641,명
2020-07-01,47,경상북도,47770,영덕군,고령인구비율,고령인구비율,37.2034036982491,%
2020-07-01,47,경상북도,47770,영덕군,고령인구비율,전체인구,36666,명
2020-07-01,47,경상북도,47820,청도군,고령인구비율,65세이상인구,15874,명
2020-07-01,47,경상북도,47820,청도군,고령인구비율,고령인구비율,37.3400451637185,%
2020-07-01,47,경상북도,47820,청도군,고령인구비율,전체인구,42512,명
2020-07-01,47,경상북도,47830,고령군,고령인구비율,65세이상인구,9802,명
2020-07-01,47,경상북도,47830,고령군,고령인구비율,고령인구비율,31.0170242389722,%
2020-07-01,47,경상북도,47830,고령군,고령인구비율,전체인구,31602,명
2020-07-01,47,경상북도,47840,성주군,고령인구비율,65세이상인구,13799,명
2020-07-01,47,경상북도,47840,성주군,고령인구비율,고령인구비율,31.7758946253397,%
2020-07-01,47,경상북도,47840,성주군,고령인구비율,전체인구,43426,명
2020-07-01,47,경상북도,47850,칠곡군,고령인구비율,65세이상인구,17986,명
2020-07-01,47,경상북도,47850,칠곡군,고령인구비율,고령인구비율,15.6159649930108,%
2020-07-01,47,경상북도,47850,칠곡군,고령인구비율,전체인구,115177,명
2020-07-01,47,경상북도,47900,예천군,고령인구비율,65세이상인구,16742,명
2020-07-01,47,경상북도,47900,예천군,고령인구비율,고령인구비율,30.0833752605477,%
2020-07-01,47,경상북도,47900,예천군,고령인구비율,전체인구,55652,명
2020-07-01,47,경상북도,47920,봉화군,고령인구비율,65세이상인구,11454,명
2020-07-01,47,경상북도,47920,봉화군,고령인구비율,고령인구비율,36.0449381628222,%
2020-07-01,47,경상북도,47920,봉화군,고령인구비율,전체인구,31777,명
2020-07-01,47,경상북도,47930,울진군,고령인구비율,65세이상인구,13519,명
2020-07-01,47,경상북도,47930,울진군,고령인구비율,고령인구비율,27.7091147594745,%
2020-07-01,47,경상북도,47930,울진군,고령인구비율,전체인구,48789,명
2020-07-01,47,경상북도,47940,울릉군,고령인구비율,65세이상인구,2364,명
2020-07-01,47,경상북도,47940,울릉군,고령인구비율,고령인구비율,25.5567567567568,%
2020-07-01,47,경상북도,47940,울릉군,고령인구비율,전체인구,9250,명
2020-07-01,48,경상남도,48000,전체,고령인구비율,65세이상인구,568220,명
2020-07-01,48,경상남도,48000,전체,고령인구비율,고령인구비율,16.9737638818068,%
2020-07-01,48,경상남도,48000,전체,고령인구비율,전체인구,3347637,명
2020-07-01,48,경상남도,48120,창원시,고령인구비율,65세이상인구,146850,명
2020-07-01,48,경상남도,48120,창원시,고령인구비율,고령인구비율,14.1256931785936,%
2020-07-01,48,경상남도,48120,창원시,고령인구비율,전체인구,1039595,명
2020-07-01,48,경상남도,48170,진주시,고령인구비율,65세이상인구,57900,명
2020-07-01,48,경상남도,48170,진주시,고령인구비율,고령인구비율,16.6706495794908,%
2020-07-01,48,경상남도,48170,진주시,고령인구비율,전체인구,347317,명
2020-07-01,48,경상남도,48220,통영시,고령인구비율,65세이상인구,24739,명
2020-07-01,48,경상남도,48220,통영시,고령인구비율,고령인구비율,19.0949227373068,%
2020-07-01,48,경상남도,48220,통영시,고령인구비율,전체인구,129558,명
2020-07-01,48,경상남도,48240,사천시,고령인구비율,65세이상인구,24155,명
2020-07-01,48,경상남도,48240,사천시,고령인구비율,고령인구비율,21.6829292376191,%
2020-07-01,48,경상남도,48240,사천시,고령인구비율,전체인구,111401,명
2020-07-01,48,경상남도,48250,김해시,고령인구비율,65세이상인구,60082,명
2020-07-01,48,경상남도,48250,김해시,고령인구비율,고령인구비율,11.0718596530024,%
2020-07-01,48,경상남도,48250,김해시,고령인구비율,전체인구,542655,명
2020-07-01,48,경상남도,48270,밀양시,고령인구비율,65세이상인구,29427,명
2020-07-01,48,경상남도,48270,밀양시,고령인구비율,고령인구비율,27.9993149316359,%
2020-07-01,48,경상남도,48270,밀양시,고령인구비율,전체인구,105099,명
2020-07-01,48,경상남도,48310,거제시,고령인구비율,65세이상인구,26065,명
2020-07-01,48,경상남도,48310,거제시,고령인구비율,고령인구비율,10.5671774912835,%
2020-07-01,48,경상남도,48310,거제시,고령인구비율,전체인구,246660,명
2020-07-01,48,경상남도,48330,양산시,고령인구비율,65세이상인구,47012,명
2020-07-01,48,경상남도,48330,양산시,고령인구비율,고령인구비율,13.3689368151946,%
2020-07-01,48,경상남도,48330,양산시,고령인구비율,전체인구,351651,명
2020-07-01,48,경상남도,48720,의령군,고령인구비율,65세이상인구,9853,명
2020-07-01,48,경상남도,48720,의령군,고령인구비율,고령인구비율,36.625529700394,%
2020-07-01,48,경상남도,48720,의령군,고령인구비율,전체인구,26902,명
2020-07-01,48,경상남도,48730,함안군,고령인구비율,65세이상인구,15829,명
2020-07-01,48,경상남도,48730,함안군,고령인구비율,고령인구비율,24.5030959752322,%
2020-07-01,48,경상남도,48730,함안군,고령인구비율,전체인구,64600,명
2020-07-01,48,경상남도,48740,창녕군,고령인구비율,65세이상인구,18805,명
2020-07-01,48,경상남도,48740,창녕군,고령인구비율,고령인구비율,30.5048178308406,%
2020-07-01,48,경상남도,48740,창녕군,고령인구비율,전체인구,61646,명
2020-07-01,48,경상남도,48820,고성군,고령인구비율,65세이상인구,15944,명
2020-07-01,48,경상남도,48820,고성군,고령인구비율,고령인구비율,30.8174034056864,%
2020-07-01,48,경상남도,48820,고성군,고령인구비율,전체인구,51737,명
2020-07-01,48,경상남도,48840,남해군,고령인구비율,65세이상인구,16188,명
2020-07-01,48,경상남도,48840,남해군,고령인구비율,고령인구비율,37.6281350968132,%
2020-07-01,48,경상남도,48840,남해군,고령인구비율,전체인구,43021,명
2020-07-01,48,경상남도,48850,하동군,고령인구비율,65세이상인구,15359,명
2020-07-01,48,경상남도,48850,하동군,고령인구비율,고령인구비율,33.8214568836431,%
2020-07-01,48,경상남도,48850,하동군,고령인구비율,전체인구,45412,명
2020-07-01,48,경상남도,48860,산청군,고령인구비율,65세이상인구,12685,명
2020-07-01,48,경상남도,48860,산청군,고령인구비율,고령인구비율,36.1426902584266,%
2020-07-01,48,경상남도,48860,산청군,고령인구비율,전체인구,35097,명
2020-07-01,48,경상남도,48870,함양군,고령인구비율,65세이상인구,13054,명
2020-07-01,48,경상남도,48870,함양군,고령인구비율,고령인구비율,33.2382746855426,%
2020-07-01,48,경상남도,48870,함양군,고령인구비율,전체인구,39274,명
2020-07-01,48,경상남도,48880,거창군,고령인구비율,65세이상인구,16916,명
2020-07-01,48,경상남도,48880,거창군,고령인구비율,고령인구비율,27.4708499788886,%
2020-07-01,48,경상남도,48880,거창군,고령인구비율,전체인구,61578,명
2020-07-01,48,경상남도,48890,합천군,고령인구비율,65세이상인구,17357,명
2020-07-01,48,경상남도,48890,합천군,고령인구비율,고령인구비율,39.0624296709727,%
2020-07-01,48,경상남도,48890,합천군,고령인구비율,전체인구,44434,명
2020-07-01,50,제주특별자치도,50000,전체,고령인구비율,65세이상인구,103911,명
2020-07-01,50,제주특별자치도,50000,전체,고령인구비율,고령인구비율,15.4649485870939,%
2020-07-01,50,제주특별자치도,50000,전체,고령인구비율,전체인구,671913,명
2020-07-01,50,제주특별자치도,50110,제주시,고령인구비율,65세이상인구,69171,명
2020-07-01,50,제주특별자치도,50110,제주시,고령인구비율,고령인구비율,14.0943248596089,%
2020-07-01,50,제주특별자치도,50110,제주시,고령인구비율,전체인구,490772,명
2020-07-01,50,제주특별자치도,50130,서귀포시,고령인구비율,65세이상인구,34740,명
2020-07-01,50,제주특별자치도,50130,서귀포시,고령인구비율,고령인구비율,19.1784300627688,%
2020-07-01,50,제주특별자치도,50130,서귀포시,고령인구비율,전체인구,181141,명
2020-08-01,00,전국,00000,전국,고령인구비율,65세이상인구,8359117,명
2020-08-01,00,전국,00000,전국,고령인구비율,고령인구비율,16.1248545113457,%
2020-08-01,00,전국,00000,전국,고령인구비율,전체인구,51839953,명
2020-08-01,11,서울특별시,11000,전체,고령인구비율,65세이상인구,1539075,명
2020-08-01,11,서울특별시,11000,전체,고령인구비율,고령인구비율,15.8532740256815,%
2020-08-01,11,서울특별시,11000,전체,고령인구비율,전체인구,9708247,명
2020-08-01,11,서울특별시,11110,종로구,고령인구비율,65세이상인구,28102,명
2020-08-01,11,서울특별시,11110,종로구,고령인구비율,고령인구비율,18.7394139848762,%
2020-08-01,11,서울특별시,11110,종로구,고령인구비율,전체인구,149962,명
2020-08-01,11,서울특별시,11140,중구,고령인구비율,65세이상인구,23853,명
2020-08-01,11,서울특별시,11140,중구,고령인구비율,고령인구비율,18.9324549567426,%
2020-08-01,11,서울특별시,11140,중구,고령인구비율,전체인구,125990,명
2020-08-01,11,서울특별시,11170,용산구,고령인구비율,65세이상인구,39407,명
2020-08-01,11,서울특별시,11170,용산구,고령인구비율,고령인구비율,17.1811372415657,%
2020-08-01,11,서울특별시,11170,용산구,고령인구비율,전체인구,229362,명
2020-08-01,11,서울특별시,11200,성동구,고령인구비율,65세이상인구,45112,명
2020-08-01,11,서울특별시,11200,성동구,고령인구비율,고령인구비율,15.2311240010399,%
2020-08-01,11,서울특별시,11200,성동구,고령인구비율,전체인구,296183,명
2020-08-01,11,서울특별시,11215,광진구,고령인구비율,65세이상인구,49599,명
2020-08-01,11,서울특별시,11215,광진구,고령인구비율,고령인구비율,14.2261370383224,%
2020-08-01,11,서울특별시,11215,광진구,고령인구비율,전체인구,348647,명
2020-08-01,11,서울특별시,11230,동대문구,고령인구비율,65세이상인구,60998,명
2020-08-01,11,서울특별시,11230,동대문구,고령인구비율,고령인구비율,17.6985347453939,%
2020-08-01,11,서울특별시,11230,동대문구,고령인구비율,전체인구,344650,명
2020-08-01,11,서울특별시,11260,중랑구,고령인구비율,65세이상인구,68188,명
2020-08-01,11,서울특별시,11260,중랑구,고령인구비율,고령인구비율,17.2284152121843,%
2020-08-01,11,서울특별시,11260,중랑구,고령인구비율,전체인구,395788,명
2020-08-01,11,서울특별시,11290,성북구,고령인구비율,65세이상인구,73005,명
2020-08-01,11,서울특별시,11290,성북구,고령인구비율,고령인구비율,16.5771636826031,%
2020-08-01,11,서울특별시,11290,성북구,고령인구비율,전체인구,440395,명
2020-08-01,11,서울특별시,11305,강북구,고령인구비율,65세이상인구,62636,명
2020-08-01,11,서울특별시,11305,강북구,고령인구비율,고령인구비율,20.1690521807731,%
2020-08-01,11,서울특별시,11305,강북구,고령인구비율,전체인구,310555,명
2020-08-01,11,서울특별시,11320,도봉구,고령인구비율,65세이상인구,61132,명
2020-08-01,11,서울특별시,11320,도봉구,고령인구비율,고령인구비율,18.6370093959404,%
2020-08-01,11,서울특별시,11320,도봉구,고령인구비율,전체인구,328014,명
2020-08-01,11,서울특별시,11350,노원구,고령인구비율,65세이상인구,84219,명
2020-08-01,11,서울특별시,11350,노원구,고령인구비율,고령인구비율,15.9893909074685,%
2020-08-01,11,서울특별시,11350,노원구,고령인구비율,전체인구,526718,명
2020-08-01,11,서울특별시,11380,은평구,고령인구비율,65세이상인구,83847,명
2020-08-01,11,서울특별시,11380,은평구,고령인구비율,고령인구비율,17.4054291935922,%
2020-08-01,11,서울특별시,11380,은평구,고령인구비율,전체인구,481729,명
2020-08-01,11,서울특별시,11410,서대문구,고령인구비율,65세이상인구,53270,명
2020-08-01,11,서울특별시,11410,서대문구,고령인구비율,고령인구비율,17.0392026408045,%
2020-08-01,11,서울특별시,11410,서대문구,고령인구비율,전체인구,312632,명
2020-08-01,11,서울특별시,11440,마포구,고령인구비율,65세이상인구,53572,명
2020-08-01,11,서울특별시,11440,마포구,고령인구비율,고령인구비율,14.3386328355013,%
2020-08-01,11,서울특별시,11440,마포구,고령인구비율,전체인구,373620,명
2020-08-01,11,서울특별시,11470,양천구,고령인구비율,65세이상인구,64338,명
2020-08-01,11,서울특별시,11470,양천구,고령인구비율,고령인구비율,14.0789531270515,%
2020-08-01,11,서울특별시,11470,양천구,고령인구비율,전체인구,456980,명
2020-08-01,11,서울특별시,11500,강서구,고령인구비율,65세이상인구,87380,명
2020-08-01,11,서울특별시,11500,강서구,고령인구비율,고령인구비율,14.9387950488956,%
2020-08-01,11,서울특별시,11500,강서구,고령인구비율,전체인구,584920,명
2020-08-01,11,서울특별시,11530,구로구,고령인구비율,65세이상인구,67884,명
2020-08-01,11,서울특별시,11530,구로구,고령인구비율,고령인구비율,16.7410202345282,%
2020-08-01,11,서울특별시,11530,구로구,고령인구비율,전체인구,405495,명
2020-08-01,11,서울특별시,11545,금천구,고령인구비율,65세이상인구,38706,명
2020-08-01,11,서울특별시,11545,금천구,고령인구비율,고령인구비율,16.6826858839806,%
2020-08-01,11,서울특별시,11545,금천구,고령인구비율,전체인구,232013,명
